Modified Dist2 [id: 2]	
-0.251243	12.7445
6.80682	-8.09311
8.85126	10.1966
7.01824	18.7364
-0.763172	14.156
1.14483	-0.657324
4.07464	15.6323
0.771957	16.2369
2.33733	7.67367
5.99117	6.73837
6.40182	24.7076
2.49405	-5.42952
-2.85344	1.57212
-1.22139	4.06092
6.98782	9.32701
-6.90883	-14.427
8.22969	8.74843
4.98006	2.3505
0.166416	5.30506
-3.98276	-1.99232
7.93398	8.71791
5.59191	-8.38492
1.00888	10.6385
6.60068	-9.72691
1.15458	13.5791
3.43653	-0.393014
2.45753	-16.0651
9.79941	1.00228
5.49216	-11.7692
-3.32409	9.49004
3.56986	10.073
1.72209	17.6263
3.4148	-21.0014
5.66721	-3.56427
3.0066	10.9636
5.55445	-3.45768
0.755542	5.90641
8.66371	0.310192
5.91444	1.18507
11.4714	-6.89802
2.47155	2.55639
0.0815848	10.2826
0.256299	6.66109
-0.446706	3.99123
4.18051	-1.86238
6.68708	5.78269
4.19558	3.80527
-5.11823	9.65898
1.4153	-1.51931
1.34926	5.85438
2.38329	10.4512
11.401	1.25231
-0.809776	1.71929
3.46831	4.02308
11.2893	12.6065
5.07197	11.9928
-4.42659	1.58305
7.41006	4.44901
0.68691	10.2422
4.03141	6.00079
1.43718	2.63733
0.262182	-9.26052
4.09954	5.30016
2.83783	2.00299
3.75605	2.42363
3.46088	2.23419
-0.73899	-4.78112
3.82657	-9.4738
-4.91531	7.2783
15.3949	-11.9584
4.86666	6.74096
4.74152	9.02129
-1.11771	8.66005
7.27555	-8.89988
3.54128	-5.36025
11.8877	5.54055
4.24901	6.1119
5.20533	22.5344
6.76878	11.0644
0.273326	-8.76573
5.01041	8.70286
4.55767	1.2549
3.38938	4.05614
6.76868	-4.71315
8.26408	-3.09627
7.5314	7.5673
0.911177	10.0536
2.63074	5.10337
10.9088	2.17378
-3.71681	10.2915
-0.115005	13.6215
3.25334	1.45336
0.508498	11.1146
1.72127	-1.17127
7.86717	-7.12321
3.78533	7.18414
0.876261	-4.58402
4.5753	8.05607
4.14951	1.6649
0.345029	3.47559
8.10094	-3.62263
2.44568	-3.99572
-2.7742	9.17912
2.51596	-8.45282
1.17896	1.56479
6.45615	-6.24663
0.851494	2.63685
10.8162	14.1902
10.4589	0.289279
1.82086	15.913
2.00095	-0.9898
-1.33941	7.36578
6.51866	-0.832974
7.35872	-0.442679
1.33614	7.24767
3.60756	13.0812
1.34311	3.5622
0.673122	4.74015
1.83531	-3.84023
3.68555	9.42337
6.12124	-1.53266
-1.47534	-4.21109
3.18884	-7.04898
-2.29802	1.47677
7.63152	4.57464
1.95248	-4.69556
10.6335	-11.3696
3.94654	3.74419
-0.677002	-2.74327
7.68104	8.38035
3.80672	3.81309
0.769306	15.5123
12.4416	-1.45743
2.31333	-6.8799
8.97749	20.7109
3.68389	-1.36473
2.43083	14.052
0.705553	-2.80323
12.0501	-0.00746949
-4.00896	-2.11196
3.89297	15.2752
7.79304	-16.566
-4.8537	8.03383
6.32143	12.7848
15.0372	10.2326
6.96962	21.1158
-2.7176	4.08806
0.520892	9.29274
8.06623	13.2883
8.31734	-2.35335
9.94313	0.503147
7.81202	0.926165
6.29006	-1.98435
-3.80012	14.6469
1.77731	-2.16409
2.70134	16.455
5.59067	-5.13478
10.0197	7.42395
7.11623	4.49476
8.35645	21.4206
3.64359	7.60131
-3.21815	10.0618
1.15113	-13.2878
5.65202	5.0287
2.70155	0.822885
1.21563	-3.83807
2.93796	0.238001
5.0343	-5.65876
8.55597	7.54495
1.24425	-10.377
2.2599	-7.2554
-3.66375	-4.4673
6.90159	0.439641
0.506644	11.048
1.91352	6.63532
4.12633	-2.85044
10.0416	6.10992
2.62325	0.0308394
6.7055	10.887
9.06839	16.8195
7.42562	13.6118
-0.514987	6.73855
4.16752	10.1241
11.938	30.5914
4.11891	1.41934
12.2261	6.02589
-3.72518	3.73386
0.041805	2.30913
1.41228	10.2365
-1.31139	9.80677
2.91595	17.6294
-0.40908	9.77446
-1.72816	-0.496638
3.74777	1.59336
5.97928	12.3563
0.298114	0.36998
0.774569	12.789
0.371651	11.6187
1.9318	10.8104
4.03665	-4.61076
8.15808	17.2403
0.460357	5.13732
0.446957	-3.58284
5.67817	2.03732
5.53358	6.37913
4.72212	-17.9466
10.655	12.1873
7.01207	12.8167
8.4022	-6.21883
2.84719	6.05588
6.40895	13.6064
0.354687	3.11902
-1.36043	10.2998
-1.18557	-5.61732
2.46537	1.82077
4.94112	-8.44519
6.28361	12.7002
5.15273	4.7986
3.41322	12.7872
5.43619	9.6648
8.35479	19.7394
9.10065	0.278605
4.50902	21.4092
9.18947	-8.55849
8.89975	11.1387
4.79258	16.2822
3.29354	11.984
10.9001	-0.831793
5.44714	16.9643
8.53705	0.942882
9.75574	8.66934
7.52604	9.05986
-0.996319	8.32523
1.61371	11.1776
8.55408	0.672803
2.61405	1.5832
12.3142	6.56036
10.7439	12.7191
5.0234	-3.66344
7.94237	-6.0612
4.78221	-9.17461
0.844589	13.4053
3.02867	2.99489
4.29915	-4.7372
2.679	7.14714
4.66487	7.54999
3.82844	8.2359
3.88602	-2.81186
-1.48392	8.52299
3.85065	-6.32979
4.84282	16.2346
8.16487	2.82194
11.4146	-14.5953
7.44495	10.9882
3.43179	5.19831
5.33064	4.27758
2.32378	3.71651
0.852143	-9.60273
2.68639	-7.34835
12.3426	-9.5262
3.43497	9.00181
2.14329	4.05463
7.8973	-1.29531
1.39534	-2.74869
2.11326	13.6041
4.4698	10.6499
4.835	8.20398
6.77121	16.7924
3.7548	21.3203
0.647022	13.4415
3.53547	5.77944
-0.317272	20.4744
2.94955	6.88461
3.10975	0.0708755
2.5257	2.39592
6.01048	7.00637
-0.162457	-9.3302
1.36199	7.36365
0.73887	1.16155
3.85389	9.67225
3.51466	8.31474
5.23797	7.36824
0.375571	8.703
7.59795	-2.92859
4.30589	-7.22418
13.2673	6.14922
3.01391	5.91989
6.2786	-4.50737
-1.44216	2.81866
9.38095	-4.54968
-1.64302	-2.66802
3.38043	12.5296
-4.09113	12.7299
9.35266	7.93132
-1.93897	11.5628
1.99856	-4.72937
-0.749228	0.105923
13.0369	8.93156
8.79956	7.31096
8.22545	-11.4894
3.67652	3.49058
0.235703	-0.99506
9.25534	3.46488
0.435155	7.18962
1.96134	0.228145
6.21247	6.66889
-1.11306	5.23154
-1.28961	18.0615
5.99267	6.64276
4.52824	-2.96715
-1.11134	11.1864
6.77156	18.0708
1.13089	-0.68401
2.3331	-15.7775
5.2418	-6.73025
-4.65394	-15.8562
12.8679	16.2844
9.20811	-0.623191
-1.97873	0.296856
2.56106	5.64511
1.79337	-1.7184
3.23342	-2.78652
5.72057	4.34337
1.81358	-9.20646
3.5909	8.39844
-0.252819	-1.11453
1.61829	-0.205312
8.45397	4.19421
4.10226	17.1532
-2.28548	4.70429
2.50136	6.52539
5.65424	3.07612
-0.0334563	-2.19057
2.18846	-8.75601
7.37423	-8.04399
6.31763	16.9862
0.718417	6.55334
4.831	13.6332
-3.03552	0.0704386
1.19585	6.61658
7.28831	-11.468
-0.0369576	-3.46812
-1.57352	-2.96128
4.50528	-16.3075
2.83258	5.51588
4.66799	21.5296
2.6691	13.6205
13.6369	13.8377
3.60185	9.16049
-4.82989	0.806157
9.34693	7.42821
14.3691	-4.42053
4.73212	8.78724
1.98063	12.8777
2.40067	-2.3625
-8.05975	7.52469
0.759371	6.85787
5.43281	-4.00457
-4.57644	5.2152
-1.76574	10.2211
-2.84644	-11.9107
8.26416	-7.25901
3.92537	16.6278
-0.466511	9.46926
11.9794	0.181049
10.237	17.1185
-2.89684	0.212081
4.00569	2.43919
1.54936	8.15266
3.46022	-5.99644
4.65736	6.20766
3.03791	-9.88329
2.46627	15.3497
5.45962	1.71279
4.8636	-3.62618
4.52838	3.86102
-1.39682	6.3969
5.29815	7.19597
-0.094321	3.84317
5.94201	-0.119622
8.00627	0.301494
5.47885	21.4009
4.21717	-2.02104
6.75811	1.33234
1.43567	-28.5395
-0.621909	-4.8354
5.72834	-2.55035
-2.74372	5.85855
8.90464	1.11042
7.67469	-4.17179
6.62883	-5.86312
7.55504	12.0688
10.7272	12.8878
4.14901	-7.3762
3.84706	2.79931
9.89637	4.12375
9.06972	9.33537
6.0316	3.50305
-2.96342	0.281903
-1.30067	4.90708
4.04994	8.87573
3.31873	2.62051
4.22301	-20.8374
1.0281	7.24401
13.6119	-6.35266
9.01619	6.41189
4.99999	9.18022
10.4464	10.3659
7.78639	3.18084
8.86188	6.32965
-2.97754	-6.49211
4.89813	3.29288
10.0757	-16.9681
-1.7124	10.287
8.16266	-1.46844
-1.74069	10.7842
-2.46007	-3.94961
-0.0794075	12.4974
3.77945	10.5667
1.65165	7.41251
8.63278	6.34588
8.26	16.8849
2.52882	3.52946
-2.89834	5.85054
-3.58867	5.86954
3.62242	5.74858
10.7778	-0.0138347
-0.187489	-2.41064
-1.32801	-7.2861
2.81485	-4.6195
8.62035	7.99059
7.72699	3.279
-0.327297	14.1319
6.60581	1.18287
2.29791	0.329459
2.39993	2.46758
5.71874	3.27838
1.05417	-8.16065
2.45088	-7.14236
9.27355	4.84423
6.25827	3.78564
8.96152	-2.7507
-2.14985	5.69717
4.99281	1.96719
7.22059	-4.52696
5.02236	14.3554
2.04488	10.1158
1.70184	3.27389
5.64999	-3.60412
3.52938	7.57063
-3.17875	13.9573
1.08584	5.81211
3.50739	-8.69445
11.3979	-4.63771
11.9085	6.21232
1.20714	4.67482
-2.76028	8.39928
-2.92997	7.47564
-4.41602	3.95539
1.73874	2.70192
13.3642	25.8699
14.432	-17.1892
6.76535	-0.778316
5.0854	8.94381
7.12597	-0.230915
6.13658	2.90047
2.3442	-4.83053
7.28526	-3.09783
5.10409	-1.33376
4.26029	12.883
3.04546	-2.26153
4.63191	9.93062
10.0634	-9.19294
5.70264	-6.91526
-0.33072	5.62915
10.1125	-1.62383
4.75321	16.4314
8.58284	8.28596
3.05527	6.54417
7.37756	13.1225
-3.42937	0.144636
1.37458	18.8006
-0.211133	6.27043
7.49989	3.15154
5.99087	9.40799
4.29563	11.5551
0.362151	4.16869
-2.1503	-0.319414
1.78381	12.7479
3.72267	1.89456
-3.83589	12.3606
8.23693	5.39605
-0.624227	3.21466
-0.510098	13.4554
8.58629	-12.3917
3.36863	9.55017
5.60588	4.73294
3.58302	11.1219
0.296502	8.76859
2.4018	2.16753
7.10249	-6.52152
10.1624	12.5972
8.94941	-1.40982
5.79397	9.3623
6.63629	12.8101
6.6401	12.8046
6.93121	7.60733
-3.22164	8.68821
0.744236	-8.83136
5.45244	9.52649
4.03445	-1.43273
1.50469	14.0616
2.78527	5.83129
1.4164	16.021
5.50847	16.2669
3.1157	2.23192
9.37626	-4.4162
5.57158	0.786193
13.5025	3.16339
4.4664	5.33026
2.62482	2.01756
0.184091	0.486611
6.75771	-4.38428
1.5767	18.9853
10.9657	15.3843
-3.5819	2.28396
-0.238372	1.63829
3.18319	3.40313
8.54785	7.84707
1.8176	12.6604
7.28746	1.76483
-6.08275	3.45172
5.44452	8.27311
10.3401	5.42984
6.57469	-3.142
2.51193	-4.2093
3.71467	4.54043
-1.9816	7.50167
-3.64102	8.71162
0.427863	6.35224
1.19623	9.74471
3.50672	-1.5616
-2.25856	17.1955
-1.25922	0.398559
-1.65745	8.10953
8.83188	3.76196
6.11295	4.8438
-2.13846	3.43418
12.0723	2.19771
5.51196	7.75024
8.14348	10.2372
8.67602	3.32887
4.80406	8.64746
2.85281	4.957
6.55923	20.4764
4.81906	-6.09278
1.23333	22.1109
7.44577	9.68392
0.610812	-6.39941
3.37423	-8.55451
1.76656	-4.71803
8.28183	-8.87876
8.36013	5.08035
11.2886	3.30162
0.765812	-2.18589
1.18023	-4.19989
8.89641	-14.4051
-0.986881	5.8441
4.73605	-4.0684
9.42821	7.99306
9.10742	-1.14524
0.455266	-3.38592
1.50051	11.1936
10.5366	2.82925
5.41124	15.5335
2.71903	4.15059
0.782263	13.7325
2.63406	1.87254
3.1898	1.22487
-5.06259	-7.88882
8.21005	4.47359
5.67888	6.54349
5.77429	12.2593
1.62539	8.62899
7.9889	4.18911
6.54701	9.16295
7.99133	11.4738
1.34687	11.8838
3.69988	17.4473
3.34217	10.2269
8.92071	11.4042
3.81663	12.832
6.75849	6.27084
1.98525	5.42142
-2.90873	-0.813169
2.78166	-5.6218
3.42495	-0.161424
2.2826	2.47933
5.54949	-3.36546
10.0205	7.68276
2.88711	-3.26777
5.27794	1.46565
3.82155	14.2508
1.06312	-5.1814
7.50211	18.21
3.96077	-12.4298
1.83678	7.85324
6.16626	11.8405
5.14164	1.91065
14.7321	4.42516
0.122697	9.31397
11.5252	14.084
5.79959	-6.03684
5.36889	14.783
2.44127	-2.71749
2.20533	-3.16171
3.68235	-1.37083
3.48354	-0.456991
10.3352	6.60163
10.2993	-5.70035
5.98034	5.77748
5.26914	7.36489
-3.95404	15.1949
4.72554	14.4341
4.75527	5.04304
10.8237	15.3951
4.38139	7.63077
6.50114	5.00822
5.47751	19.24
1.52984	-3.05789
1.9164	6.67362
7.65167	8.82747
8.10913	15.903
1.02136	6.19164
1.57432	-0.604925
3.45174	10.5609
2.06449	0.533056
3.32686	-3.60581
1.72883	-2.32132
-3.3846	-0.337568
3.69878	7.92799
5.34395	8.52453
3.13728	-10.9174
1.75906	3.84629
0.746955	6.64304
3.16269	3.44087
5.65573	5.37798
4.38463	-1.65681
5.32412	5.85739
8.41182	-0.859743
3.66715	6.46277
4.39883	14.7378
1.01973	-5.21654
6.21026	15.7452
0.541451	-11.7044
0.0681556	1.97224
10.2391	5.39278
3.18337	18.2198
-3.25926	2.71399
7.36897	-10.6725
3.19921	-3.81517
1.57113	10.0255
5.69913	6.79463
5.21681	-5.6783
2.24117	-2.36793
0.493854	6.24465
2.55061	15.9171
4.05714	0.866242
7.11371	-3.65736
5.84672	2.88373
4.20372	13.2255
10.2784	11.4927
-4.98715	5.01716
-1.26998	-1.59831
1.76012	-1.65099
9.82287	6.43908
11.1636	-15.5089
4.93714	8.33931
4.88946	-6.34251
6.88771	13.0458
2.03279	6.80048
14.8796	14.6002
4.04909	5.90231
10.1303	-6.92042
-4.21007	3.40597
9.33403	2.72505
4.88314	8.07246
0.972884	10.5731
7.25122	-3.62539
-2.13071	3.72377
-3.31769	0.323297
2.82159	0.817782
3.43217	4.07649
13.2472	-6.46662
2.43735	1.69484
-0.0101317	1.60006
-1.18138	-4.08676
3.61141	24.7464
-1.78867	4.92834
7.67698	-9.51217
11.1937	-4.10223
3.74751	3.8991
-0.986748	21.0594
-3.15852	-5.37034
5.90101	3.93306
5.70116	0.394628
8.61383	-9.2344
7.94069	6.89627
6.67214	2.01227
11.9695	9.08638
-2.23968	11.5595
7.19728	9.90652
7.19091	6.27575
6.13082	-2.76529
1.32825	8.62122
12.1593	17.841
6.25052	12.518
2.74386	-12.6166
10.1711	15.6917
10.0221	3.8914
7.09604	3.68248
5.43681	4.68474
-1.57139	11.4993
2.85339	10.0178
-6.02979	6.45886
6.06374	5.58413
7.42294	1.19843
3.38126	14.0945
6.17652	-3.54585
2.41544	12.4358
8.97151	10.1013
3.55702	1.53979
6.03898	4.99474
-0.694627	6.62527
4.6503	3.73687
6.04698	-1.64328
-2.90791	7.85803
3.66722	14.3086
4.58796	21.9107
-4.76143	-2.79011
4.32711	7.9629
3.91582	6.45368
1.40446	-2.30344
7.53736	9.84321
7.32357	0.402859
1.54727	-22.4057
6.18036	-1.1853
4.59502	10.753
5.57455	4.73493
5.85559	10.9605
3.74822	8.77516
0.604186	24.5806
2.16971	7.81258
4.19889	-0.428687
1.9378	4.60097
0.321841	-2.45637
-1.88523	-11.6055
3.82623	8.48815
2.0808	-3.18057
6.50403	-8.95197
4.34195	13.3688
6.11312	15.3839
7.68686	23.9744
2.98807	11.8649
0.79097	6.34721
9.7079	4.22651
3.73086	1.90086
3.53288	-8.67292
6.45126	4.33832
0.639978	0.982274
9.55504	0.563182
5.65477	14.0203
0.654566	-2.91079
4.8609	16.1714
1.76183	1.14783
5.11315	15.6564
4.89304	3.46006
2.48966	5.38854
7.92931	14.7557
6.20719	3.1953
2.72911	5.6582
7.51777	6.36716
6.02606	14.5098
-3.89284	0.962846
9.57333	-3.31677
4.47909	-1.63935
5.2973	-2.30661
7.95995	10.4824
5.17001	4.11646
1.71912	-3.32492
5.01339	8.23569
9.5942	-0.513655
-0.10443	5.69137
10.6698	10.7234
-3.20731	2.05608
2.40472	8.30897
2.91581	2.31305
6.22583	-4.94663
6.59551	4.35831
8.5447	21.3361
0.0938171	9.44462
-1.83324	-1.79045
-0.834198	4.57364
4.12027	14.6758
5.29392	-2.73983
3.76861	3.88434
-1.45962	-11.9561
3.59038	4.68008
11.3209	-16.9408
5.97718	1.39165
2.73903	9.51879
-0.458531	2.86101
1.18183	10.5214
4.42581	-8.98705
1.34038	17.4263
-0.0692221	5.76483
3.36811	17.257
1.68908	3.35648
6.23653	8.58506
-2.89473	-4.02459
13.9036	1.02021
6.01874	5.18512
3.54669	-5.54137
4.09197	-10.0645
3.88524	-0.777227
7.44496	9.63634
-2.07013	-5.04356
5.6246	15.3925
3.26303	3.05282
4.28352	0.631451
8.31261	8.46472
4.91377	5.31601
-1.31984	-0.216113
10.944	-5.04531
4.17316	11.2358
1.61322	2.19737
3.70895	5.10323
4.39898	4.39127
2.07055	11.4472
0.321137	-0.286684
3.36138	-1.43758
0.473373	-6.88134
10.9132	1.27828
4.13172	10.8511
3.9824	7.95012
7.39292	7.44084
3.07148	-0.715997
-2.42356	10.1207
6.84516	13.5214
2.10976	12.7685
4.48428	16.5945
-0.692607	10.8678
0.824467	1.45491
6.0162	-8.37336
-1.59404	-10.4602
4.40243	-2.02758
4.47145	3.85343
-0.427671	-0.984691
-1.27368	-4.47474
3.65013	-8.26303
4.60046	7.12612
0.338892	-2.99441
5.87454	10.8439
1.60568	9.61776
5.25401	-7.53353
-0.721295	-2.58762
0.897971	2.9777
6.69193	6.97312
5.72494	-4.38957
8.14785	8.92275
0.931354	12.3037
1.02224	6.78544
8.03472	7.1408
6.42829	5.63094
1.64443	7.98981
2.48847	14.4468
3.16989	2.61334
-0.775285	-0.829415
7.72693	11.6882
3.63897	9.63766
-2.08632	3.26301
1.96298	-8.67306
8.10737	-1.9251
1.36534	9.38398
8.07401	6.45278
3.14862	16.1391
5.35991	2.59897
7.75746	2.57334
-0.70489	5.11434
5.5331	9.08262
3.38109	-3.24344
-0.856291	5.17338
-6.07699	12.0368
5.40928	6.95092
1.29302	-8.23154
4.44582	19.7568
6.56251	10.7196
2.74049	6.60433
5.72823	-10.0914
2.53386	1.63573
2.72759	-20.5278
-2.38496	18.1215
3.20106	9.79471
2.93022	3.37055
-1.30035	8.8379
0.635887	8.35303
-2.29348	-1.0712
-1.11866	9.76946
5.68621	5.5001
10.3711	10.8037
-0.0575081	6.10987
4.03486	5.68951
3.20908	8.99214
8.2474	-5.75575
3.27913	-1.32061
4.12854	17.0931
6.82104	4.69079
1.55352	13.914
9.11313	9.7673
10.4993	-8.62184
5.06156	13.3062
1.66985	3.03685
7.82476	-4.37631
5.09713	-0.810193
-0.706989	-14.2124
-1.71332	0.0259266
6.163	6.34516
2.2946	0.857725
7.45047	2.90655
7.88614	-2.24867
5.3703	10.0357
-2.0925	20.3716
9.05069	-2.11656
3.89611	5.0147
5.0859	2.05981
-4.3759	14.8539
-0.282092	0.437316
2.8024	18.9211
-4.33688	-2.22299
3.1223	18.2853
3.12173	-0.796163
0.474859	-3.27938
3.85261	-2.37507
5.957	4.60057
6.53588	-3.69697
4.64103	7.05796
1.15121	6.76975
6.09311	16.7054
4.72025	15.9544
14.0568	6.23057
7.19868	4.03739
-3.97548	5.14728
-0.374738	-5.58594
0.56407	-3.25877
0.410756	6.3464
6.42115	13.1463
6.30644	10.709
11.6042	16.2198
1.82132	1.6241
-1.04062	1.72807
8.83097	-2.57536
2.47709	6.1555
3.43356	-10.8498
-0.127314	8.52683
4.37301	-6.74239
4.92502	7.54637
4.49465	4.29452
8.30325	-0.0241545
-0.576491	-4.76792
7.49138	-0.140327
8.409	-3.28355
2.08459	-1.07271
12.9398	-1.473
11.9027	-4.87847
3.91484	2.84314
3.82809	1.49327
7.16254	-9.61155
4.15076	0.471009
-4.57451	4.78267
8.395	15.1159
0.398404	19.7632
5.18002	-0.0342918
1.44398	5.95104
-4.60461	7.09981
1.96726	9.81686
-2.93106	10.5534
3.93881	5.0723
5.37454	-5.26822
6.4076	11.3321
6.27137	7.5503
5.24948	-3.15113
-2.64309	-3.95473
3.41973	8.29773
0.814093	7.26927
6.13697	4.47459
12.0978	12.8739
7.48404	6.03451
0.944833	14.4483
4.55682	22.5167
5.64273	9.02447
1.53061	-9.8922
12.6647	-3.08467
-0.199093	-5.92722
5.74342	11.4726
3.7326	-0.22676
4.90276	5.38401
5.51149	1.76417
5.00227	8.64735
2.38284	14.1979
-3.85146	-7.77312
11.0214	-5.23252
7.26312	-3.46329
5.62954	18.1361
-1.93248	7.71621
-0.575734	-5.12947
1.25079	9.70045
-0.720561	5.17066
-2.60188	-4.33629
5.59426	4.28068
6.31408	19.1001
2.68675	5.20919
5.97428	16.5279
2.83707	-0.345608
3.00712	8.10223
3.71319	8.60176
0.12374	-1.91252
5.45773	-3.00422
2.59354	-2.06156
3.39598	4.58655
-1.55868	13.5621
1.78354	18.7119
1.32072	1.4099
9.21299	6.43464
0.958508	7.05071
4.39966	7.17755
2.14146	0.191678
7.67747	1.83177
2.56052	-4.57619
10.5891	-13.0131
8.66942	2.32232
14.5337	2.69689
3.63642	-0.64435
8.5162	-0.315429
8.03837	2.453
1.18071	5.55359
-0.601171	16.2574
7.74947	8.02388
4.81552	-11.5166
5.37134	0.103532
7.60364	8.69362
3.1213	3.27614
3.2674	17.2759
8.62553	18.9167
6.57236	2.00795
9.71122	7.41239
9.88457	10.3962
1.6591	-3.80487
-0.597748	3.19199
6.43752	-0.460259
3.49613	-5.01275
1.19507	11.9244
3.37979	-4.35359
3.81297	7.69979
0.699824	9.04389
3.84453	-9.48269
4.46999	12.165
5.69695	-2.5678
3.4497	6.5263
1.38662	-4.00829
-1.59139	10.6781
7.54099	-4.36497
3.51581	-9.47252
4.00885	-2.14803
-1.38434	5.18405
-1.69546	5.72467
6.02481	-2.35541
2.87416	10.2373
7.93143	-4.38929
-1.07454	-2.17903
-0.377862	4.84773
4.71559	-4.29248
-2.35627	12.5238
7.70112	16.5176
0.617454	13.3059
9.03971	7.1704
10.1646	-5.15305
3.0578	-8.27938
1.64304	2.09192
3.47688	0.0973405
5.02913	10.316
-0.554521	8.54459
10.8199	3.3617
3.69344	6.65661
7.10133	3.74168
3.37221	5.05122
0.627525	9.57554
4.78297	-0.221866
-2.33995	-11.6625
5.68289	2.16757
9.84811	9.99413
7.76919	2.15732
4.70281	-4.82192
9.00667	11.1484
8.91854	11.8065
1.43481	8.62015
11.205	4.61966
7.6898	2.34098
7.90448	2.89112
1.99326	13.3975
4.8024	-1.35478
2.11584	-2.33311
9.47178	-1.15617
4.83031	-3.757
-0.975675	5.68068
6.89595	18.7672
2.67449	6.32187
3.32677	9.95865
0.386342	10.8172
7.38561	2.65885
3.54273	-11.893
-1.22376	-5.04699
7.46384	-7.27188
2.78118	4.58722
9.21019	-1.49095
4.38133	9.65838
-1.86587	9.07475
8.5691	-3.25313
2.54389	10.1032
-0.833041	-3.54938
4.44069	7.17943
6.06795	7.2916
4.49563	9.58113
1.55831	-3.85924
2.07373	7.34158
2.67938	-12.1192
4.03727	0.54423
8.58618	10.1006
-1.61786	-0.261735
11.2293	11.2082
4.34072	-5.55205
0.27462	15.0505
-3.69855	-13.6865
10.5507	4.95058
5.07003	5.31006
-1.07766	2.24173
7.44753	10.9752
0.418186	3.8675
7.48299	3.28634
2.03619	4.76203
6.9996	3.80097
10.8376	6.48349
3.78871	6.78375
3.66006	0.555036
-0.545952	-4.69045
0.182591	9.56087
1.96132	20.8276
-0.583404	5.99483
4.10938	7.73987
6.42658	13.0016
1.58519	19.6231
7.01773	17.4325
1.75495	14.2303
8.68952	1.13196
1.81231	11.2798
9.23369	0.572944
2.94786	10.3529
6.18346	2.17231
3.25462	9.24921
4.464	-0.407448
-4.42844	-0.894981
5.49314	-0.482298
-2.01359	-5.84549
10.3469	12.2394
-6.4971	17.7287
4.0309	-1.55089
3.70367	5.30132
2.51412	9.15022
9.93115	19.9435
0.251662	-10.2168
3.32353	9.19115
5.41846	-5.53882
5.4019	-5.37342
-0.117329	7.03198
1.92679	7.98409
1.12685	-0.668337
0.520178	1.11234
2.33617	3.38165
5.538	11.3683
7.46362	21.5157
6.146	-11.964
4.39602	10.5974
10.6802	0.106008
5.01229	5.7707
4.567	9.23628
3.77286	3.53458
-0.511839	-3.08718
9.64772	10.0311
1.41036	11.1645
1.22375	10.7608
7.26876	-14.1317
8.17204	24.9072
3.07262	5.14543
6.08601	-12.7415
3.52211	1.21293
5.69908	-1.19236
7.21825	-0.636737
11.2455	8.80354
7.65203	-13.2603
0.693643	-1.57269
-0.160861	-2.02316
1.16809	6.02341
6.02944	0.769651
0.367406	-2.83069
10.1748	-11
2.9209	6.38141
5.37817	13.8612
5.72704	10.7284
-0.36405	-4.57913
5.76863	5.81555
7.59955	-3.99592
12.6221	1.8832
4.72121	10.1374
-1.82755	0.938412
2.41513	9.93351
-1.89461	3.325
7.76944	4.88519
3.80168	7.79893
4.24153	8.38114
9.80782	8.53679
1.29392	11.1121
8.7315	0.189251
9.15883	7.00147
5.34235	6.61697
3.30745	6.18484
-2.64386	7.99961
7.50812	20.5576
9.24505	1.31307
8.71848	1.18061
8.02567	-3.15676
6.43084	9.25124
3.83911	13.7631
1.93765	13.2464
0.710746	28.77
9.68634	0.173777
11.2835	6.3655
-1.13472	-5.78307
0.230969	5.27988
6.7688	3.91057
0.371209	2.57689
-0.0302447	3.21708
12.9296	2.66632
2.57731	-10.8555
6.19394	-4.83847
9.96666	-8.64959
-1.10376	8.90887
2.86418	1.38625
0.655166	-0.615962
6.24621	7.94889
-1.45931	6.54608
1.96549	-2.281
3.8892	8.53755
-1.42784	12.6211
-0.295837	9.57821
9.895	11.8863
7.00513	-0.620203
2.45305	2.93276
1.49022	14.5193
4.41371	7.57271
-1.23054	2.48425
3.97508	7.04955
2.35536	-0.487773
6.26068	13.327
5.17529	4.07765
6.02034	-0.491679
4.16575	2.12997
9.98885	16.1775
9.30306	2.09668
7.74986	11.6124
1.94154	20.2138
6.5786	2.70992
4.9336	-7.04074
-3.00366	-0.319309
8.27496	-3.95507
0.440344	4.79808
0.998135	9.35392
-2.38281	5.63423
4.03114	-2.30452
4.83262	16.6285
15.979	-0.469422
15.1237	2.33256
6.05132	4.72152
0.136735	-3.3028
14.0264	20.5002
0.0433773	12.404
9.98215	4.22713
2.71265	7.30874
1.99742	-2.88311
6.59771	11.0803
8.33687	5.71944
0.129338	18.3169
4.05481	1.69171
-2.3692	-2.02043
3.8714	4.01812
-2.23814	5.96866
2.39946	3.73367
10.4122	-1.02708
4.72049	-0.795951
6.03816	1.86546
3.82732	0.454324
-0.213075	1.20876
18.0445	-1.15575
-1.69592	5.91387
4.58403	17.87
7.34985	3.34195
1.8096	9.45606
8.13001	5.62949
-5.66306	8.11645
-0.706177	-8.64267
2.13392	2.88043
8.02004	4.78944
4.94075	5.27261
6.30886	9.01478
4.78573	-1.86053
9.82527	9.36964
2.96608	11.6835
3.74116	-0.0726059
5.09109	-1.036
6.93941	-16.9342
3.16946	-0.939435
6.54413	6.04597
4.98244	15.5885
7.4621	29.5956
4.01139	7.5977
-1.70858	6.94697
-2.10528	-8.44832
0.741813	-5.06881
2.07455	8.39421
5.81269	6.45101
5.35149	11.4705
5.51501	5.02518
6.37573	3.27956
